qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,ar40recoils,multiplerecoils
10677.1,0.282114,1,2512,0,0.0274933,0,125.668,125.237,135.036,172.225,141.938,2,9268.28,0.262901,-673.506,28.1885,-15.9582,674.284,-99999,-99999,-99999,1.99137e+08,3,1
437.796,0.685386,1,2495.54,0,0.0745816,0,4.66963,9.44732,8.06024,7.09545,4.03672,0,394.21,0.707472,-490.125,-598.992,187.124,796.259,-486.98,-586.564,207.684,0,1,0
24067.8,0.271887,1,2529.72,1,0.0230182,0,426.765,386.454,308.35,357.162,270.509,0,20925.6,0.255729,-276.775,464.6,326.066,631.487,-272.753,469.749,342.895,1.51976e+09,0,0
171.95,0.649586,1,2480.67,0,0.052074,0,2.69745,3.78881,0,4.72181,0.788163,2,157.529,0.663655,586.033,-225.197,314.135,702.018,682.927,-173.474,306.635,2.08746e+09,3,1
552.449,0.327155,1,2485.64,0,0.0871715,0,9.59099,1.99803,6.77149,2.17085,3.2888,0,504.548,0.303036,582.222,-264.938,502.419,813.388,512.274,-308.945,558.19,1.23457e+09,0,0
795.96,0.625793,1,2445.62,0,0.0361567,0,17.1106,9.20258,20.3814,14.4595,7.80445,3,723.406,0.432119,203.217,-643.584,131.678,687.631,183.988,-750.319,198.066,6.08835e+06,11,1
41518.5,0.272837,1,2524.02,0,0.0215982,0,583.148,547.874,793.978,863.848,930.923,20,36372.3,0.253728,410.97,323.457,-263.712,585.717,452.801,342.138,-293.175,8.12544e+08,0,0
3679.66,0.288557,1,2531.62,1,0.0646916,0,25.9988,52.9775,41.8251,36.3038,45.3749,0,3175.86,0.26941,633.777,114.929,450.982,786.3,631.594,103.461,435.37,1.42884e+07,0,0
16079.7,0.270295,1,2526.15,0,0.0589343,0,177.184,184.723,214.858,210.839,231.257,2,13917.4,0.254874,716.677,-68.223,250.144,762.137,714.073,-84.5968,235.185,0,0,0
52.0865,0.576347,2,2512,1,0.513752,0,0,0,0,0.413885,0,256,31.5066,0.87601,687.121,-499.114,35.2157,849.994,-99999,-99999,-99999,9.60672e+08,0,0
18585.9,0.292159,1,2524,0,0.0163257,0,266.572,231.794,314.472,352.622,305.18,4,16064.8,0.276915,-304.459,-436.75,-130.073,548.055,-99999,-99999,-99999,1.87573e+09,1,0
1167,0.303391,1,2506.3,0,0.0216935,0,27.8885,24.7881,13.4052,30.8157,11.328,0,989.557,0.286353,99.3711,-463.046,372.541,602.556,-120.229,-531.22,423.548,1.1534e+09,0,0
43515.1,0.268285,1,2541.74,0,0.0292465,0,558.043,582.975,763.696,898.462,826.385,17,38164.4,0.252337,-150.882,488.932,-344.272,616.719,-174.873,529.435,-417.127,3.21816e+08,0,0
21494,0.283522,1,2527.99,0,0.0257171,0,277.403,288.925,276.082,282.367,278.773,7,18655.6,0.268751,206.686,555.394,292.473,660.85,200.887,618.601,274.974,0,6,1
11855.3,0.273426,1,2497.67,1,0.0361277,0,160.874,184.516,150.322,165.133,166.826,1,10381.8,0.249281,-572.517,-25.6015,397.609,697.513,-558.633,-13.1915,445.654,4.3109e+09,0,0
23.653,0.901812,1,2432,1,0.771093,0,0,0,0,0,0,0,22.4584,0.95472,-118.269,686.432,487.061,849.944,-99999,-99999,-99999,4.61286e+09,0,0
15633.6,0.268029,1,2524.25,0,0.0655516,0,147.826,204.726,182.84,178.312,175.439,10,13590.7,0.245895,-736.058,-226.878,176.106,790.107,-705.81,-258.629,165.825,5.38434e+08,0,0
43355.1,0.272125,1,2550.85,0,0.0255025,0,541.827,576.241,709.048,783.86,657.651,10,38216.6,0.252017,-515.812,355.399,-131.974,640.147,-629.336,449.747,-149.326,3.95161e+07,1,0
754.413,0.737897,1,2479.82,0,0.0882107,0,12.8023,4.77121,3.90107,14.5443,2.54139,13,716.154,0.742232,-611.416,528.413,106.929,815.158,-594.874,513.193,112.972,1.67192e+08,2,1
41475.3,0.262793,1,2536.96,1,0.0604546,0,546.06,520.806,546.234,587.88,548.767,2,36545.2,0.243473,103.791,-731.642,87.2622,744.101,99.4678,-729.914,62.0765,3.6977e+09,0,0
20668.5,0.257306,1,2508.72,0,0.131542,0,201.132,279.755,299.04,313.137,288.988,8,18130,0.232257,-564.629,-588.291,-145.043,828.209,-550.065,-542.735,-116.582,0,0,0
27037.8,0.254217,1,2530.36,0,0.110198,0,262.963,297.366,317.692,364.817,334.811,2,23804.4,0.22965,-392.378,733.204,70.2688,834.557,-375.363,671.207,43.5514,7.82091e+08,0,0
15745.5,0.278434,1,2520.48,0,0.0354604,0,204.222,206.628,214.394,260.54,238.298,7,13572.5,0.261518,532.734,361.554,-78.5701,648.614,532.567,372.758,-94.3383,9.21694e+08,0,0
10289.9,0.271911,1,2502.65,0,0.0152017,0,179.095,184.663,170.208,162.174,149.732,0,8802.55,0.254184,-448.693,119.017,289.984,547.34,-485.629,116.102,308.826,2.4522e+08,0,0
42946.1,0.272567,1,2537.75,0,0.0108066,0,754.345,786.088,640.937,678.369,635.588,0,37578.8,0.252985,-31.6888,-390.171,135.015,414.085,-29.5197,-428.318,187.208,1.31857e+09,0,0
40492.7,0.267463,1,2540.86,0,0.0328105,0,497.711,548.974,1356.7,1513.8,1611.75,18,35577.2,0.248118,316.18,-189.183,-571.75,680.189,337.391,-203.293,-560.977,1.12337e+09,0,0
62.0461,0.383026,1,2341.58,0,0.0619298,0,0.746095,0,3.80227,3.46081,1.17502,0,54.1861,0.201845,-294.9,-155.898,-129.009,357.65,-734.258,182.789,350.719,2.72783e+09,6,1
8868.01,0.275159,1,2491.21,0,0.0489077,0,95.6045,111.17,138.976,150.361,144.059,9,7706.52,0.255233,690.46,26.6319,-168.403,711.198,719.135,-72.6021,-127.299,0,0,0
2117.17,0.259109,1,2531.71,1,0.0411477,0,33.6058,62.9691,33.1835,22.3119,28.8965,0,1755.71,0.24817,-555.989,-46.9694,424.368,701.012,-569.713,-43.9678,488.834,9.98265e+08,0,0
2219.62,0.633146,1,2439.5,0,0.0259273,0,16.5737,30.5617,31.4712,44.2511,28.9576,7,1913.94,0.480518,437.095,-275.403,9.35923,516.708,632.796,-377.338,-395.586,3.49475e+09,16,1
12302.5,0.257075,1,2498.11,1,0.087705,0,163.863,151.297,180.5,205.259,207.013,8,10747.4,0.235183,654.288,-352.835,-366.417,828.762,626.411,-349.894,-372.052,8.82901e+08,0,0
10007.1,0.362534,1,2513.02,0,0.0252695,0,168.457,183.593,137.931,125.285,117.459,1,8596.95,0.360509,-230.511,-461.474,366.283,632.658,-235.247,-763.838,218.97,7.9161e+08,6,1
526.905,0.673324,1,2482.1,0,0.0631793,0,10.4018,3.40844,4.9477,9.92841,4.39351,0,488.099,0.697101,-642.742,284.636,2.56024,702.952,-676.977,476.406,35.1714,7.16484e+08,8,1
174.294,0.576689,1,2470.26,0,0.0744739,0,0,3.43802,4.5802,4.17259,8.56484,9,158.54,0.610797,-336.306,-241.45,-629.888,753.763,-332.386,-281.068,-659.639,0,1,0
643.688,0.508579,1,2378.74,0,0.0399585,0,8.67216,19.909,17.3013,22.424,8.33085,14,514.596,0.18635,56.5943,123.734,-138.136,193.894,207.391,-115.473,-687.942,5.16606e+08,8,1
908.802,0.661464,1,2476.81,0,0.0485739,0,16.7637,7.17764,56.7382,47.5484,61.0694,3,817.568,0.69187,178.601,230.201,-676.951,736.99,205.981,272.716,-687.526,1.58829e+09,4,1
260.413,0.647289,1,2472.12,0,0.0680796,0,2.38124,1.49304,7.11947,6.2465,2.77606,6,229.707,0.699717,-626.635,-177.076,-363.105,745.569,-619.053,-219.842,-365.082,1.67919e+09,2,1
4984.45,0.290289,2,2390.77,0,0.0255359,0,70.2507,67.2862,120.878,130.334,147.817,17,4324,0.265666,-392.76,-187.324,-456.001,630.308,-99999,-99999,-99999,3.05421e+09,5,1
1859.02,0.628803,1,2454.93,0,0.0153507,0,31.6506,27.8448,15.5081,37.9253,22.1678,0,1608.09,0.485157,-31.7934,-278.592,100.748,297.951,-204.869,-559.1,443.887,0,20,1
38416.7,0.275749,1,2541.93,0,0.00711228,0,1036.57,961.981,575.722,622.755,580.361,1,33483.9,0.258048,-100.038,54.1247,190.563,221.926,-125.863,60.7119,287.399,3.34244e+09,0,0
41947.8,0.270967,1,2536.36,0,0.00930859,0,1061.53,1063.91,602.763,609.945,513.318,2,36623.9,0.253913,-288.216,-108.924,237.676,389.13,-304.022,-113.162,332.763,3.26855e+09,0,0
10932.2,0.298789,1,2514.27,1,0.0162441,0,152.321,147.883,184.585,188.309,206.13,0,9468.37,0.278729,36.3071,-532.478,-192.452,567.352,-27.9056,-748.009,-187.773,1.3853e+09,8,1
660.315,0.294121,1,2485.68,0,0.129073,0,0.605491,4.1087,4.38688,15.7997,6.26901,1,583.134,0.281759,104.128,-683.876,493.906,849.984,141.581,-673.243,475.79,5.64423e+08,0,0
496.788,0.328206,1,2443.8,0,0.16691,0,4.16329,6.25075,7.28115,4.99398,3.11943,3,460.996,0.29054,775.072,-150.817,-292.683,842.108,771.339,-148.514,-276.51,9.32137e+07,0,0
1801.43,0.698728,1,2509.01,0,0.077668,0,17.9275,21.0182,33.297,41.2898,11.4543,7,1619.26,0.724311,484.126,536.822,312.179,787.409,464.801,580.293,322.665,0,8,1
13315.5,0.279149,1,2502.11,0,0.00937116,0,187.453,208.742,474.143,399.915,410.755,7,11514.9,0.259209,134.981,-82.263,-378.313,410.009,151.977,-98.7661,-382.577,1.07698e+09,0,0
36519.6,0.268332,1,2535.1,0,0.0474919,0,427.084,410.58,882.63,1129.61,1529.91,26,32345.4,0.247676,309.822,-235.13,-529.194,656.752,373.385,-217.038,-480.944,6.42689e+08,0,0
4505.21,0.279636,1,2539.82,0,0.0207453,0,99.6874,95.3368,56.1573,39.7393,52.9027,0,3921.61,0.257798,-306.647,223.998,332.182,504.532,-353.211,237.238,423.383,5.06834e+09,0,0
27929.6,0.272684,1,2539.29,0,0.0546859,0,371.468,377.105,380.917,423.568,387.14,5,24409.4,0.255044,-183.726,683.656,215.315,739.933,-182.486,714.581,162.902,2.18525e+09,3,1
16730.7,0.307963,1,2516.38,0,0.024407,0,184.224,234.767,545.766,526.475,560.668,0,14493.2,0.292427,-152.142,302.55,-453.406,565.916,-183.789,384.296,-476.049,0,10,1
42698.3,0.276088,1,2524.82,0,0.0268993,0,740.075,761.797,599.306,607.834,554.982,2,37473.3,0.25393,-532.65,129.153,296.935,623.351,-546.508,125.768,315.29,3.1315e+08,0,0
245.16,0.734375,1,2495.8,0,0.229128,0,3.30522,4.52413,2.87966,7.45557,7.0704,1,235.822,0.748874,-243.068,-783.327,223.008,849.95,-244.207,-776.92,192.169,2.24994e+09,1,0
333.78,0.609455,1,2476.66,1,0.0595964,0,5.92942,1.39695,5.28552,7.31699,4.26086,7,292.233,0.654951,695.931,-86.9144,146.101,716.393,663.997,-55.8433,158.167,6.80942e+07,1,0
7437.28,0.303929,1,2473.75,0,0.0436072,0,74.7645,86.8323,84.7105,86.2863,103.435,0,6391.12,0.270985,-734.002,-80.4176,125.219,748.936,-734.788,-47.6995,128.763,1.91334e+09,6,1
209.305,0.725687,1,2461.32,0,0.134135,0,4.18016,0.231932,2.62874,3.13492,2.55692,1,197.388,0.765282,-643.15,507.151,-169.166,836.338,-644.438,490.304,-152.236,1.82733e+09,1,0
498.099,0.284776,1,2434.36,0,0.0280819,0,36.3165,15.0686,1.73491,25.5086,4.8073,0,439.796,0.261397,-83.0174,59.5605,410.709,423.227,-89.6172,-122.225,473.777,3.55307e+08,0,0
264.695,0.599047,1,2410.19,0,0.10141,0,2.41363,5.49353,30.3231,10.824,6.50127,11,231.98,0.424071,-14.1219,135.865,-838.927,849.975,-26.8792,208.591,-808.398,0,5,1
14757.7,0.264579,1,2511.42,0,0.0346091,0,254.386,224.308,191.793,197.318,147.518,0,12718.8,0.247206,484.247,251.612,448.875,706.606,485.847,258.02,463.287,2.91224e+09,0,0
25.923,0.905754,1,2462.28,0,0.609703,0,0,0,0,1.0903,0,0,26.0814,0.919909,-481.83,537.703,448.572,850,-99999,-99999,-99999,9.06312e+08,0,0
14159.9,0.283661,1,2513.47,1,0.0203431,0,175.062,209.019,206.829,260.706,287.924,1,12204.8,0.265944,-24.8379,603.188,-168.825,626.861,-40.8322,602.916,-150.952,1.08944e+09,0,0
23194.5,0.280524,1,2531.63,0,0.00777691,0,369.332,374.131,442.783,496.996,480.554,1,20218,0.260157,-148.72,-112.189,-157.397,243.881,-63.5335,-90.9775,-204.971,5.71255e+09,0,0
14309.8,0.274224,1,2523.04,1,0.0180386,0,193.818,206.42,187.647,206.604,204.928,1,12401.9,0.250394,416.689,-391.711,144.831,589.952,448.102,-409.915,134.792,5.6078e+08,0,0
33622.2,0.259312,1,2529.97,0,0.0648541,0,436.51,441.825,487.729,513.855,506.548,0,29745.4,0.234492,-416.594,589.841,-310.192,785.927,-388.581,584.774,-278.701,0,0,0
15712.6,0.270218,1,2516,1,0.00926747,0,388.058,411.377,237.485,202.617,232.29,1,13553.8,0.250149,294.456,101.076,244.418,395.805,-99999,-99999,-99999,1.02079e+08,0,0
501.65,0.675544,1,2483.45,0,0.0397034,0,6.41238,6.75995,28.3553,31.7481,42.4871,20,451.089,0.69323,200.789,-76.4785,-651.108,685.643,231.18,-125.247,-616.421,3.56782e+09,5,1
42229,0.259246,1,2532.86,0,0.0680479,0,562.308,562.807,844.161,1082.21,1064.32,0,37417.4,0.234592,-295.387,429.355,-579.819,779.609,-289.868,418.524,-552.375,5.713e+08,1,0
36816.8,0.286546,1,2535.83,0,0.0149931,0,507.704,475.04,710.568,738.699,684.039,13,32169.7,0.270542,67.6688,-482.724,-247.817,546.822,61.7742,-506.632,-235.052,5.68514e+08,9,1
1071.77,0.275204,1,2511.49,0,0.0185478,0,17.2276,34.8979,8.93189,19.885,22.3275,0,946.82,0.235973,-261.735,268.798,329.899,499.59,-287.431,272.385,428.745,2.93953e+09,0,0
1534.58,0.471683,1,2454.29,0,0.0876634,0,5.0262,16.0401,15.8767,21.7654,21.8518,1,1339.35,0.483605,-693.578,77.9847,412.01,810.484,-686.859,159.063,376.764,0,3,1
34015.1,0.266868,1,2531.1,0,0.0241904,0,508.758,497.292,569.923,554.741,523.472,0,29618.9,0.25011,-470.291,-15.2772,201.945,512.044,-523.161,-27.5628,282.897,5.99445e+08,0,0
1154.22,0.31482,1,2501.39,0,0.146533,0,12.9161,6.84994,39.4766,45.157,45.2062,9,1002.6,0.287456,-535.44,-137.177,-624.932,834.298,-528.831,-165.539,-611.986,7.05458e+08,0,0
11185.5,0.307663,1,2524.85,0,0.0341052,0,189.967,186.706,160.042,162.902,142.935,0,9635.41,0.300467,488.102,320.564,405.296,710.823,505.416,368.377,472.976,1.70072e+09,7,1
29.9504,0.766517,1,2467.34,0,0.194239,0,0,0.887603,0,0,0,12,30.45,0.766152,662.022,-495.087,29.7357,827.205,-99999,-99999,-99999,3.32179e+08,1,0
35111,0.265288,1,2527.66,0,0.0412427,0,449.025,408.716,454.5,490.622,467.099,5,30845,0.247798,-92.5775,672.603,240.786,720.377,-86.3915,676.372,222.444,2.94154e+09,0,0
15510.7,0.272354,1,2516.13,0,0.0553514,0,194.458,158.661,228.132,242.835,205.88,7,13523.7,0.252141,-186.93,755.035,45.3283,779.15,-192.44,735.494,86.2232,1.35143e+09,0,0
16153.6,0.266253,1,2526.49,0,0.0526578,0,211.839,199.074,193.418,238.7,214.265,1,13933,0.248905,-49.3073,678.334,270.7,732.016,-41.7304,690.243,265.249,3.96231e+08,0,0
24.2176,0.884267,1,2453.53,0,0.495149,0,0,0,0,0.320649,0,0,24.8955,0.922042,-517.938,-385.169,552.945,849.92,-486.478,-386.677,570.181,0,0,0
35.1722,0.88061,1,2496.83,1,0.234018,0,0,0,1.49471,0,0,1,33.0735,0.9394,386.438,-602.308,447.958,844.26,-99999,-99999,-99999,9.0705e+08,0,0
533.953,0.248673,1,2411.4,0,0.0574404,0,2.99549,7.30378,3.73308,13.7264,4.3299,3,451.671,0.241473,-441.988,644.859,-95.5318,787.606,-446.563,640.538,-177.181,1.19639e+09,0,0
145.005,0.728401,1,2504.65,0,0.0429755,0,2.99745,0.822913,0,0.722594,1.17271,0,136.56,0.736783,288.986,-259.097,19.6929,388.628,-89.3228,-72.5415,407.973,5.44869e+08,2,1
10278.1,0.275078,1,2496.31,0,0.0379251,0,117.443,109.909,149.714,192.472,180.612,3,8952.3,0.255231,635.558,-96.6693,-336.475,725.6,602.029,-133.111,-323.875,2.09535e+09,0,0
128.774,0.681234,1,2482.96,0,0.0300994,0,1.78354,0,2.84806,0,0,5,121.418,0.616396,412.779,-293.817,54.9142,509.638,715.924,-263.976,-26.9888,2.69068e+09,3,1
44560.1,0.275483,1,2533.36,0,0.0291779,0,545.594,583.383,1292.99,1744.61,1551.93,14,39198.8,0.253726,-323.349,189.923,-557.764,672.106,-338.957,189.65,-589.051,2.93232e+08,5,1
281.135,0.661783,1,2497.15,0,0.0865372,0,2.5359,1.09019,0.881752,1.13975,3.50491,0,250.115,0.693533,72.6948,-644.716,402.97,763.759,139.616,-660.966,408.325,1.35154e+09,1,0
1652.2,0.287545,1,2508.92,0,0.117609,0,12.8229,22.4562,14.7708,23.754,11.9676,2,1451.36,0.26078,540.536,-636.21,-0.136057,834.83,524.718,-623.348,11.3478,0,0,0
586.009,0.270175,1,2444.32,0,0.0718926,0,7.77692,7.77841,7.79235,5.93555,6.867,11,508.561,0.238798,326.655,706.979,150.93,793.286,318.609,719.049,165.376,7.55396e+08,0,0
407.708,0.680293,1,2484.67,0,0.039462,0,2.55891,6.65042,8.30112,9.39857,2.21416,5,370.929,0.68285,-372.621,-548.631,213.238,696.644,-529.832,-572.699,159.144,1.16136e+09,4,1
40.4438,0.963629,1,2508,0,0.935871,0,0,0,0,0,0,256,38.2387,0.999329,416.253,-305.831,-675.052,849.997,-99999,-99999,-99999,1.91405e+09,0,0
1086.2,0.288761,1,2492.34,0,0.0609578,0,13.1864,15.1429,16.1284,21.0521,21.9335,0,975.211,0.250304,624.298,-53.9645,-431.737,760.958,660.346,-83.7664,-425.741,3.42965e+08,0,0
35.1242,0.880468,1,2506.95,0,0.490597,0,0,0,0.618646,1.9816,0,1,37.5061,0.917188,-352.009,-475.21,610.537,849.994,-99999,-99999,-99999,1.35113e+09,0,0
442.121,0.500632,2,2392.52,1,0.0305816,0,8.06784,2.84459,13.0801,13.1608,10.8284,9,388.557,0.372394,-59.583,342.931,-390.689,523.249,-99999,-99999,-99999,1.11128e+08,7,1
2446.24,0.283599,1,2535.96,1,0.0277439,0,23.2274,37.0156,39.7907,25.5798,31.6863,5,2049.82,0.273598,-679.543,-120.505,-13.9625,690.286,-717.382,-143.826,-128.049,1.93355e+09,0,0
7373.12,0.272806,1,2484,0,0.0361161,0,92.013,103.373,72.2167,133.972,89.2999,0,6308.2,0.258953,293.097,-589.629,277.903,714.701,-99999,-99999,-99999,0,0,0
23464.8,0.28573,1,2523.92,0,0.0276039,0,439.868,448.558,322.192,333.442,324.92,1,20334.8,0.268198,-70.9003,491.079,310.514,585.324,-39.6138,499.824,348.622,2.7534e+09,5,1
278.211,0.590961,1,2470.45,1,0.140187,0,8.43243,1.35914,81.1999,21.7928,8.35877,6,235.218,0.657398,100.071,-69.7563,-831.024,839.929,72.9001,-114.654,-806.483,1.91379e+09,2,1
7187.41,0.292516,1,2469,0,0.0337494,0,86.3061,105.477,184.866,233.462,226.287,4,6288.27,0.269962,356.662,-206.342,-511.435,656.773,381.664,-214.224,-506.236,3.33139e+08,0,0
350.053,0.626707,1,2486.04,0,0.0443811,0,5.80747,12.0862,1.05093,7.5722,0,2,311.424,0.672343,314.771,-434.459,203.994,573.977,176.56,-438.513,54.945,1.76323e+09,7,1
38415.8,0.275768,1,2532.43,0,0.0297809,0,606.577,697.662,517.48,571.655,510.46,3,33655.6,0.25442,538.4,-136.368,230.676,601.4,622.899,-147.356,220.852,3.71263e+09,1,0
61.5778,0.619558,1,2471.67,0,0.0675477,0,3.31986,4.12658,0,2.37332,1.22635,1,53.7303,0.621944,-207.28,93.6186,818.945,849.941,155.324,-58.9351,211.74,0,1,0
5182.8,0.270434,1,2539.77,1,0.0282113,0,58.8617,131.881,60.5888,63.8492,53.2748,4,4379.68,0.260635,279.588,-563.043,253.168,677.703,296.076,-602.529,291.935,2.01099e+09,0,0
58844.5,0.266068,1,2541.79,0,0.0202488,0,763.879,762.801,1893.47,2025.74,1917.49,10,51964.9,0.247213,34.2836,-385.931,-493.451,627.385,48.6836,-413.643,-518.912,4.09593e+09,0,0
9184.01,0.282487,1,2497.21,0,0.074734,0,105.379,116.366,103.92,118.967,120.784,2,7928.81,0.265435,687.365,-265.512,257.909,780.694,696.718,-247.056,271.388,4.16123e+08,1,0
10381.1,0.285708,1,2488.95,0,0.0359516,0,210.457,218.946,159.525,149.28,128.539,0,8955.56,0.270802,-93.3163,527.197,437.797,691.6,-83.7054,532.721,492.502,1.03936e+08,0,0
3053.22,0.550202,1,2419.57,0,0.038852,0,47.9658,43.6946,56.8217,91.157,58.9211,4,2623.7,0.500146,-487.926,-234.255,-403.175,674.905,-547.303,-264.064,-482.441,8.94334e+08,14,1
19148,0.290667,1,2524,1,0.0232383,0,274.597,262.078,267.852,286.943,253.078,2,16642.5,0.271178,152.038,545.169,224.907,609.022,-99999,-99999,-99999,1.98856e+09,1,0
13267.4,0.267972,1,2497.09,0,0.0796212,0,179.149,169.766,173.55,218.484,160.436,5,11527.5,0.244289,-546.934,355.583,459.458,797.921,-579.308,345.055,473.59,0,1,0
9523.35,0.302459,1,2487.88,1,0.106604,0,122.725,138.128,111.041,140.359,103.951,1,8230.94,0.285801,119.43,-685.074,422.076,813.473,120.987,-670.9,405.444,7.54275e+07,5,1
2370.46,0.263283,1,2525.27,1,0.133922,0,31.5171,24.9519,31.3312,26.9321,31.8287,2,2051.62,0.249436,-758.786,-183.975,275.016,827.79,-749.573,-213.787,298.318,4.23645e+08,0,0
352.085,0.632404,1,2488.02,0,0.0621802,0,5.87893,4.99289,4.50086,0,6.4235,1,324.46,0.652546,-659.025,123.243,-296.109,732.928,-692.502,136.035,-346.94,3.44269e+08,3,1
231.273,0.720809,1,2456.93,0,0.0438922,0,8.29195,2.35363,2.21383,2.60746,0.312575,0,213.48,0.736227,235.602,-606.827,-110.288,660.235,287.695,-667.623,-152.294,1.33044e+09,2,1
14348.7,0.272559,1,2508.16,0,0.0783783,0,218.957,214.709,170.308,223.795,153.545,1,12521,0.250828,-466.853,-408.661,492.799,792.342,-484.356,-413.712,480.128,1.45088e+09,0,0
59.4213,0.502338,1,2412.04,0,0.155038,0,0,0,4.463,10.5772,1.69555,6,56.2271,0.477197,21.7332,-266.799,-806.662,849.917,-99999,-99999,-99999,1.63208e+08,2,1
2563.5,0.302141,1,2525.38,0,0.0947037,0,34.2508,31.2032,135.98,319.748,130.952,11,2284.33,0.27457,-276.557,138.182,-733.629,796.109,-298.457,153.108,-715.471,5.57385e+08,2,1
43535.4,0.270936,1,2538.63,0,0.0138111,0,575.49,606.337,1217.33,1427.87,1438.01,0,37918.7,0.255421,87.3148,-200.894,-370.006,429.985,101.051,-240.563,-376.011,0,1,0
85.5952,0.641624,1,2474.67,0,0.0713224,0,0.989895,0,9.10431,8.19354,4.50167,23,78.3704,0.622785,-151.877,144.467,-716.366,746.403,-161.381,166.79,-738.631,1.41375e+09,2,1
43.0457,0.608799,1,2491.97,0,0.176133,0,2.65558,0,1.36249,0.671512,0.671817,2,44.7651,0.612349,803.779,109.126,253.922,849.968,-99999,-99999,-99999,2.07823e+09,1,0
631.06,0.73716,1,2496.08,0,0.143021,0,5.62245,0.320543,11.8308,16.3379,4.80381,0,587.988,0.733593,528.807,637.485,-189.328,849.629,520.525,597.613,-198.525,2.35152e+09,1,0
15220.3,0.263064,1,2516,0,0.0534091,0,154.865,176.683,190.367,211.738,188.828,6,13234.4,0.244566,-201.636,742.945,97.4224,775.961,-226.85,812,-34.6319,1.12459e+09,0,0
10618.8,0.287958,1,2503.66,0,0.033608,0,138.273,125.887,162.02,179.788,149.576,1,9220.79,0.270495,-13.6389,-675.056,-105.939,683.454,-28.8873,-680.999,-99.2596,0,1,0
547.561,0.293185,1,2461.63,0,0.179042,0,2.08915,5.65234,8.53181,15.8389,8.78295,2,482.952,0.282694,315.632,-588.208,-508.449,839.126,360.857,-579.184,-459.265,3.24267e+09,0,0
5995.91,0.281463,1,2418.41,0,0.0575016,0,64.131,63.8832,77.8878,84.6564,81.9618,4,5190.66,0.265982,-332.385,711.075,-3.41792,784.932,-346.079,707.837,-24.3277,1.2451e+09,0,0
160.552,0.630864,1,2471.12,0,0.0629477,0,0,0,0,3.31885,3.61117,9,145.667,0.652943,-699.11,-147.679,282.335,768.295,-724.521,-214.774,260.958,6.72697e+09,2,1
43469,0.271463,1,2531.66,0,0.0170825,0,554.676,567.733,1471.65,1749.21,1668.29,1,38176.6,0.255312,299.245,99.1047,-492.444,584.696,321.136,105.309,-509.835,2.15833e+09,0,0
15849.9,0.264804,1,2523.14,0,0.106556,0,153.228,199.694,249.502,259.808,262.653,4,13836.9,0.247294,-407.773,-573.959,-427.708,823.797,-361.337,-521.49,-407.425,0,0,0
7886.31,0.274861,1,2460.81,0,0.0470668,0,93.852,123.578,119.789,147.48,105.608,2,6805.83,0.252668,-655.978,-332.66,-195.647,761.084,-643.511,-364.989,-160.955,1.89795e+09,0,0
15290.7,0.262721,1,2500.85,0,0.0554119,0,155.88,165.724,192.523,191.733,212.525,5,13291,0.245573,547.031,498.024,221.479,772.22,548.18,500.757,186.652,1.4067e+09,0,0
32739.1,0.277175,1,2535.99,0,0.0385315,0,414.579,426.89,447.865,464.775,375.134,1,28789.6,0.258526,576.346,-367.293,191.342,709.712,-121.054,-554.793,283.141,1.32825e+09,6,1
543.909,0.304968,1,2482.46,0,0.16617,0,4.85308,5.7394,5.57039,9.46077,5.30227,5,469.67,0.309023,-450.195,717.435,-63.1219,849.337,-427.858,711.845,-65.4139,1.45896e+09,0,0
447.243,0.6214,1,2469.99,1,0.100961,0,3.98234,1.88931,2.59663,3.79802,4.15225,1,413.035,0.630024,-610.803,-521.656,141.421,815.601,-627.523,-525.685,159.336,5.06739e+08,4,1
159.87,0.638753,1,2447.31,0,0.0729354,0,1.74543,3.71409,1.39468,3.53546,2.3485,2,141.285,0.643955,-595.153,-358.208,72.9808,698.46,-647.882,-410.19,347.194,0,3,1
218.953,0.597926,1,2445.16,0,0.0513409,0,4.95871,2.19281,2.23161,0.939121,1.01171,0,179.453,0.32408,313.461,-357.165,288.877,556.125,453.838,-28.3212,544.418,2.45475e+09,5,1
37250,0.265113,1,2540.93,0,0.0482084,0,432.838,467.908,516.726,476.7,487.437,0,32772.8,0.242574,-390.189,-555.848,305.255,744.577,-433.869,-585.619,326.139,2.22582e+09,0,0
13005.4,0.373965,1,2517.83,0,0.0721717,0,139.23,162.719,278.988,277.252,256.636,0,11322.9,0.368138,-525.479,170.457,-522.93,760.684,-472.092,440.197,-532.951,7.31932e+07,12,1
192.959,0.26808,1,2511.93,0,0.106916,0,0.896332,4.53536,2.04858,4.1333,0,8,160.717,0.278772,-759.659,252.05,-28.7199,800.897,-777.465,255.882,-98.7055,0,0,0
13543.3,0.359805,1,2521.23,0,0.0462223,0,125.741,156.909,212.209,201.632,178.69,2,11643.5,0.353397,687.778,260.379,-144.651,749.506,722.3,244.328,-158.207,1.01215e+09,9,1
