qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,ar40recoils,multiplerecoils
399.576,0.707355,1,2485.78,0,0.0405758,0,8.14695,5.8427,2.61682,4.64301,6.87572,0,364.894,0.750695,-524.448,228.046,392.743,693.757,-551.868,234.577,396.244,8.64136e+09,1,0
2674.24,0.681113,1,2438.59,1,0.0153315,0,43.0606,40.0419,37.8542,42.3989,32.8879,0,2424.31,0.647504,-510.721,48.2662,213.181,555.528,382.408,-165.054,717.013,1.12808e+10,15,1
71.7873,0.560783,1,2475.68,0,0.0716598,0,3.12028,0.857224,0,1.9656,1.21507,10,72.6004,0.509181,-711.183,-67.563,-258.15,759.597,-711.232,98.6733,-359.034,4.86625e+09,2,1
1340.3,0.670852,1,2455.59,0,0.0304564,0,20.5521,21.726,23.6528,23.2682,29.0423,4,1209.96,0.551309,531.345,56.0233,-298.307,611.926,496.318,60.2195,-623.88,6.48102e+09,14,1
59.8424,0.626523,1,2477.47,0,0.112367,0,0,1.4907,2.69467,0.491042,1.14618,0,54.5151,0.672815,524.389,-460.201,418.9,813.785,-99999,-99999,-99999,1.10105e+09,1,0
79.7425,0.639237,1,2476.9,0,0.065171,0,0,0,0,4.02188,2.2745,4,76.1309,0.702951,670.38,-338.234,-38.2648,751.848,676.022,-403.992,-83.1214,7.20809e+09,2,1
106.875,0.519761,1,2487.39,0,0.111793,0,1.53983,2.08872,0.227973,5.26932,1.79459,6,91.2541,0.559747,-551.433,-81.2871,-542.963,778.136,-624.206,-25.0395,-551.163,7.4725e+09,3,1
2318.28,0.680884,1,2408.68,1,0.0363792,0,33.4907,38.3534,29.845,45.8696,27.0757,5,2081.98,0.646315,-648.799,-187.004,190.616,701.602,-746.321,-245.054,288.95,1.86514e+09,15,1
280.731,0.571889,1,2404.53,0,0.036863,0,2.3007,5.35118,10.1864,6.03001,10.0407,9,239.178,0.400485,-256.4,83.9383,-505.623,573.098,-295.938,113.274,-535.269,1.05555e+08,4,1
1369.76,0.429418,2,2384.23,0,0.0251091,0,13.0525,12.1928,18.2343,20.8272,16.064,17,1156.17,0.158293,-502.693,-72.1705,100.085,517.616,-99999,-99999,-99999,4.27135e+09,10,1
251.72,0.609263,1,2445.79,0,0.120562,0,3.87539,1.3147,1.79375,6.39675,4.06327,9,236.742,0.625499,658.262,526.363,-109.511,849.918,676.702,451.046,-155.885,4.61123e+09,2,1
71.88,0.480194,1,2356.89,0,0.0549285,0,1.32623,0,0.765647,1.07917,0,5,67.0673,0.107874,-163.356,-505.201,394.831,661.668,-147.046,-426.505,551.02,7.9086e+09,4,1
425.297,0.730468,1,2487.81,0,0.154144,0,3.65826,6.15416,7.34942,3.23238,2.84502,4,392.735,0.759264,666.712,80.2129,-480.55,825.753,647.935,75.6461,-477.773,1.76463e+10,2,1
505.636,0.615246,2,2418.89,0,0.0302359,0,2.96237,5.98669,12.9009,14.1533,18.9982,24,464.536,0.115767,-30.6041,282.866,-447.415,530.217,-99999,-99999,-99999,5.98631e+09,8,1
521.991,0.628456,2,2455.25,0,0.0537577,0,10.0394,10.222,11.479,22.4114,15.1694,14,471.982,0.522315,415.152,-259.613,-482.489,687.42,-99999,-99999,-99999,4.08165e+09,5,1
612.312,0.620883,1,2445.02,0,0.0604211,0,10.1633,4.97527,3.44478,14.6173,10.6454,8,553.465,0.542275,291.961,-575.02,-251.555,692.221,408.961,-675.903,-182.677,1.10264e+10,7,1
1305.91,0.691951,1,2489.32,0,0.0355625,0,15.1008,13.7566,14.9606,21.8868,19.4115,2,1191.22,0.707887,-692.301,-14.5,84.864,697.634,-761.244,13.6996,-36.2154,9.99673e+09,7,1
35898,0.304321,1,2540.16,0,0.00969676,0,494.876,574.111,601.895,742.858,709.367,2,31383.5,0.271894,-113.697,303.057,-159.428,360.816,499.419,-51.9083,-668.195,3.14188e+10,17,1
10790,0.291009,1,2498.83,0,0.0518266,0,132.336,119.908,165.796,156.991,169.109,6,9404.56,0.261694,-588.839,427.845,-44.7745,729.237,-586.664,438.365,-43.727,1.68615e+10,12,1
18791.3,0.292052,1,2530.38,0,0.0173921,0,241.996,239.072,298.9,386.884,350.339,6,16391.4,0.268893,-342.02,349.779,-257.045,552.626,-581.039,134.512,-260.66,1.62323e+09,3,1
352.84,0.641843,1,2477.92,0,0.0418209,0,3.21143,5.43374,3.17202,5.68794,18.0485,1,316.341,0.64309,408.777,533.065,165.837,691.924,449.662,520.949,126.34,1.2307e+08,6,1
9655.95,0.286657,2,2481.37,0,0.0874168,0,109,107.902,214.063,281,260.917,5,8476.49,0.25377,41.2893,-497.826,-663.903,830.845,-99999,-99999,-99999,2.15424e+10,7,1
809.766,0.619988,1,2493.17,0,0.0569469,0,6.46247,9.71258,10.8864,11.422,11.9866,0,697.207,0.676007,-314.672,730.332,-17.6087,795.433,-317.17,725.614,4.54479,1.55124e+10,6,1
281.284,0.685166,1,2492.25,0,0.0355075,0,6.46274,5.50042,4.73684,3.59097,2.7922,22,269.686,0.698922,-110.471,-660.675,201.948,699.627,-121.067,-697.874,200.124,2.96834e+10,1,0
791.216,0.685178,1,2493.71,0,0.148594,0,4.9367,8.45473,31.511,145.858,40.5245,9,735.647,0.697685,-245.733,194.867,-753.139,815.828,-299.121,185.581,-750.072,1.1615e+10,5,1
23680.8,0.276096,1,2538.93,1,0.0158961,0,288.996,287.63,391.641,563.073,477.61,0,20690.8,0.258317,-419.191,273.567,-216.238,545.27,-710.048,119.387,412.443,4.35747e+09,5,1
432.814,0.702776,1,2484.4,0,0.1258,0,1.12431,4.20606,5.33991,7.63466,3.17258,4,409.588,0.725127,-570.354,382.506,-470.315,832.352,-545.38,388.889,-491.702,2.45847e+09,1,0
320.718,0.703565,1,2495.08,1,0.0707147,0,6.08574,2.04353,2.66854,2.65141,1.98848,1,295.257,0.74159,441.66,529.042,414.333,804.128,412.127,561.056,411.597,9.12198e+09,1,0
1828.47,0.453696,1,2441.99,1,0.0517041,0,18.8316,19.0081,79.5978,107.692,104.864,6,1602.85,0.464128,-318.377,204.444,-650.123,752.211,-329.02,149.733,-667.046,5.47412e+09,2,1
21693.4,0.285603,1,2524.76,0,0.0241454,0,350.378,314.182,259.216,373.228,270.03,0,18923.5,0.26808,92.1955,592.32,182.531,626.626,103.268,619.487,205.656,7.87111e+09,4,1
15702.5,0.280832,1,2522.2,0,0.0354936,0,242.204,221.007,278.611,293.11,258.789,0,13641.9,0.262657,-436.066,-423.379,-235.62,651.859,-451.532,-459.375,-241.977,4.5353e+09,2,1
1340.78,0.673712,1,2500,0,0.0521782,0,13.7105,14.5,61.9214,88.8652,101.52,11,1205.64,0.678223,145.222,236.034,-627.03,685.542,-99999,-99999,-99999,1.2257e+10,8,1
5702.63,0.30223,1,2430.39,0,0.0850599,0,88.2035,64.1799,86.4452,80.3234,83.6097,1,4979.42,0.285145,616.154,-506.818,78.0111,801.62,607.477,-510.136,55.3867,1.57976e+10,2,1
2054.46,0.374353,1,2535.43,0,0.0256965,0,66.0732,49.4573,23.9627,26.8269,28.4766,0,1751.5,0.371854,-372.453,55.8547,369.756,527.788,-320.215,68.354,551.009,6.03359e+09,4,1
355.205,0.649119,1,2481.16,0,0.0617682,0,2.85739,2.55625,5.50387,4.46567,6.3169,8,321.793,0.693568,600.562,283.637,367.895,759.257,606.567,261.37,311.533,1.02732e+10,3,1
96.539,0.615007,1,2467.86,0,0.128272,0,0,0,4.2557,1.07039,0.339878,1,92.752,0.646641,729.099,-141.895,376.307,832.662,721.174,-125.618,256.555,4.68829e+10,2,1
193.722,0.708512,1,2432.95,0,0.0275869,0,6.73456,3.77716,1.36191,4.38806,1.37868,0,193.671,0.697598,106.061,254.49,382.304,471.35,214.062,320.868,382.536,2.54038e+10,2,1
34877.3,0.270831,1,2533.9,0,0.0489739,0,415.122,387.484,1969.88,2843.74,1800.34,21,30822.8,0.250773,231.644,39.1899,-672.192,712.065,267.813,31.4578,-678.858,4.50001e+10,1,0
13424.1,0.338027,1,2503.02,0,0.0125809,0,176.821,209.612,244.243,245.296,244.7,1,11763.2,0.312496,-373.865,-264.694,-153.002,482.957,-219.787,-162.466,154.133,4.08392e+09,18,1
18877.8,0.288485,1,2516,0,0.0169527,0,242.337,284.151,259.202,277.585,276.761,2,16506.2,0.270213,-350.75,477.516,-38.7836,593.76,-99999,-99999,-99999,4.44548e+09,2,1
745.278,0.67659,1,2500.18,2,0.0652425,0,6.05927,10.6729,11.0054,13.099,3.07464,3,674.279,0.709908,-59.8283,774.461,6.31604,776.794,-66.8224,796.791,25.3833,7.88632e+09,3,1
938.908,0.643166,2,2467.46,0,0.0217409,0,20.6898,15.5773,7.80265,10.8236,6.17236,2,832.509,0.604819,41.2686,437.858,304.512,534.93,-99999,-99999,-99999,3.09538e+09,13,1
11154.9,0.326049,1,2512.93,0,0.0670551,0,141.431,126.514,128.442,157.196,158.588,3,9667.57,0.305204,472.809,415.935,438.611,767.418,831.831,-24.6457,-55.6497,5.61475e+09,10,1
586.764,0.675661,1,2500.16,0,0.0269079,0,9.63026,3.99236,7.79631,10.8015,19.3025,6,558.633,0.673411,-58.4848,414.089,-357.084,549.908,-61.8091,548.794,-483.644,3.152e+09,5,1
1004.95,0.701455,1,2491.75,0,0.0893678,0,8.15495,12.7611,8.93382,17.2852,9.98579,3,916.357,0.722432,632.835,506.197,83.5934,814.68,630.098,484.752,88.9971,8.91713e+08,5,1
31715.9,0.286995,1,2529.44,0,0.0333943,0,382.95,378.431,715.955,1224.81,953.931,1,27893.9,0.265894,171.565,-356.167,-570.879,694.401,187.936,-355.903,-574.668,4.7895e+10,2,1
25718.6,0.279118,1,2526.29,1,0.0179637,0,364.369,407.822,484.739,669.833,586.249,3,22469.4,0.260484,270.01,184.129,-246.477,409.341,322.304,229.165,-325.15,3.63958e+09,1,0
43119.6,0.27201,1,2528.15,0,0.0204409,0,499.399,573.042,1732.34,2074.35,1863.87,47,37996.6,0.253837,247.216,16.2549,-548.431,601.794,300.613,16.6635,-586.44,1.1935e+10,4,1
23625.6,0.288259,1,2527.3,1,0.0273792,0,271.919,276.569,1305.76,1323.09,1131.21,17,20677.3,0.272747,168.848,125.347,-596.332,632.324,201.556,120.198,-605.866,2.93748e+10,6,1
484.624,0.641156,1,2455.94,0,0.0513232,0,9.26625,31.5542,0.969315,2.70189,2.08672,1,438.752,0.580144,168.011,-428.424,410.959,616.979,131.243,-379.358,731.67,1.48041e+10,4,1
505.75,0.626788,1,2476.4,0,0.0493417,0,5.662,11.8837,1.06461,5.3145,7.06698,2,436.788,0.687107,644.122,-24.1774,53.3534,646.78,709.903,0.736465,65.0741,1.54211e+10,5,1
11194.6,0.293835,1,2520,0,0.0195175,0,167.127,184.35,146.509,165.038,139.241,0,9734.09,0.276404,437.769,-283.683,302.463,602.994,-99999,-99999,-99999,2.57404e+10,1,0
11020.9,0.298933,1,2481.23,0,0.00828059,0,218.439,250.158,159.969,194.84,162.854,2,9579.2,0.278525,-176.102,-234.762,136.885,323.825,144.856,-228.133,40.8809,2.05979e+09,8,1
652.365,0.679818,1,2493.36,0,0.0358915,0,8.61765,7.82709,21.9627,36.4617,46.1945,2,585.52,0.69752,204.623,250.801,-634.699,712.471,161.552,295.677,-685.188,3.48882e+08,6,1
228.713,0.709296,1,2452.08,0,0.0735975,0,0.392544,3.2296,0,2.71945,4.95772,1,218.72,0.71703,-583.223,-490.058,100.507,768.38,-579.656,-501.939,125.694,1.02364e+09,1,0
24152.8,0.275002,1,2528,0,0.0174179,0,253.273,286.663,1302.29,1245.88,1115.82,18,21139.5,0.252913,-151.942,38.665,-545.394,567.482,-99999,-99999,-99999,9.92021e+09,1,0
11149.7,0.293844,1,2497.69,0,0.0171214,0,140.173,156.783,226.882,322.987,296.038,0,9589.19,0.277046,-22.4176,451.201,-379.951,590.295,-37.4229,463.155,-366.885,1.0793e+09,6,1
617.48,0.655702,1,2472.99,1,0.0264885,0,6.97589,2.15055,12.2071,4.7852,9.11804,7,559.027,0.680585,348.557,-170.142,-298.085,489.178,698.314,100.579,-144.34,4.64367e+10,6,1
253.683,0.629936,1,2454.03,1,0.0699402,0,0.69881,0.987216,2.13846,6.90879,4.56213,5,238.049,0.655254,744.487,13.2472,-57.046,746.787,768.104,174.262,187.013,2.36136e+09,2,1
410.103,0.729817,1,2516.84,0,0.0826361,0,3.09268,5.14294,7.70815,2.55425,9.92427,0,388.341,0.773125,268.651,-709.063,-254.432,799.799,281.808,-701.669,-202.953,3.56863e+10,1,0
90.3,0.520215,1,2454.46,1,0.18883,0,0,3.78887,1.20791,4.79996,17.9367,12,84.277,0.519815,-161.562,-324.903,-768.607,849.954,-154.278,-311.967,-765.601,3.45568e+09,4,1
8229.02,0.282244,1,2462.17,0,0.0371959,0,92.1742,103.79,101.007,142.328,125.732,0,7143.24,0.261875,-222.435,646.407,137.29,697.258,-177.112,797.978,171.553,3.5664e+09,1,0
31234,0.275871,1,2535.63,1,0.0107524,0,411.238,450.828,711.524,827.367,832.419,49,27283,0.260579,-197.811,-258.218,-317.254,454.375,-217.03,-295.405,-365.605,7.18134e+09,12,1
24771.4,0.274309,1,2535.03,0,0.0122185,0,479.66,507.907,289.838,357.169,359.88,0,21711,0.256088,268.396,-316.82,242.527,480.864,322.595,-370.453,357.962,1.97859e+10,1,0
36905.2,0.270583,1,2523.66,0,0.0346507,0,447.787,497.459,418.789,506.448,544.033,0,32443,0.249486,-514.429,399.823,214.206,685.843,-541.571,393.636,213.542,5.09595e+09,3,1
13844.7,0.254027,2,7605.21,0,0.157066,0,143.969,143.416,185.37,159.68,183.964,0,12311.1,0.224105,-108.16,762.854,358.751,849.91,-99999,-99999,-99999,1.2707e+09,4,1
35981.5,0.27225,1,2537.34,0,0.027699,0,558.579,633.724,429.704,493.728,459.958,0,31546.2,0.255017,-345.672,-428.838,341.677,648.178,-334.483,-467.608,382.202,8.81363e+09,1,0
516.094,0.673428,1,2496.45,1,0.043164,0,3.65468,10.1886,4.30151,16.6876,16.0215,20,457.117,0.73177,-94.3824,-600.164,-150.53,625.911,-160.057,-654.487,-119.4,7.21856e+09,2,1
4297.58,0.423005,1,2422.17,0,0.072497,0,48.2877,46.2383,49.4891,57.5437,45.0318,4,3765.15,0.336775,-535.132,559.46,-184.953,795.97,-551.042,559.256,-151.699,3.94727e+08,11,1
10357.9,0.272467,1,2489.84,1,0.0103417,0,272.107,215.036,106.335,152.59,136.29,0,8965.8,0.256164,-320.523,-111.722,247.839,420.287,-347.778,-128.953,349.208,1.57227e+10,3,1
16886.8,0.278352,1,2513.55,0,0.043488,0,201.697,205.645,202.398,245.27,203.964,2,14705.5,0.259762,-647.206,193.674,271.666,728.14,-637.24,202.125,269.806,3.03995e+09,1,0
47.0142,0.613971,1,2484.3,0,0.0785521,0,0,0,1.03217,0,1.31532,12,42.8042,0.688034,-212.068,473.591,-134.001,535.927,-99999,-99999,-99999,3.01804e+09,1,0
8640.12,0.302185,1,2477.16,0,0.0578718,0,92.4732,110.232,143.127,238.045,284.799,19,7434.9,0.280563,-262.934,407.716,-616.195,784.26,-263.89,415.138,-607.597,3.71008e+09,11,1
162.743,0.624098,1,2450.76,0,0.0750143,0,0.23156,5.50458,1.34413,1.04304,1.17572,11,144.803,0.658495,64.4928,-630.767,-19.068,634.342,-331.055,-736.383,-210.172,3.36959e+09,3,1
321.244,0.659021,1,2485.59,0,0.0349186,0,8.00412,9.33354,2.8509,4.46242,7.12064,1,300.696,0.666189,-97.2367,-343.019,499.192,613.441,-174.365,-337.221,619.9,2.0261e+10,3,1
29135.2,0.284846,1,2535.56,0,0.0324659,0,342.857,368.518,1796.18,2086.1,1723.8,16,25539.4,0.26569,58.3204,-193.221,-659.047,689.259,55.2158,-210.382,-653.084,1.4053e+10,8,1
132.731,0.635039,1,2476.86,1,0.104484,0,0,2.78778,2.30783,2.19941,2.21608,1,119.212,0.724989,519.087,-620.384,189.574,830.822,504.966,-603.566,181.371,8.96226e+09,1,0
10657.5,0.285324,1,2487.89,0,0.0159806,0,116.26,130.783,262.137,352.515,268.55,0,9204.23,0.266088,112.162,-363.48,-398.036,550.573,163.335,-404.322,-440.659,1.22334e+10,9,1
10708.3,0.297809,1,2501.94,0,0.0778359,0,146.675,95.1568,127.432,151.753,146.255,1,9347.71,0.278846,-774.557,-121.354,-62.199,786.469,-743.63,-136.335,-55.2489,4.89279e+09,10,1
287.758,0.628702,1,2465.01,0,0.11694,0,3.07915,3.18811,4.7002,5.34969,5.24085,1,268.396,0.650492,225.302,-647.688,468.222,830.357,269.854,-622.874,486.884,2.70451e+09,2,1
11004.8,0.286173,1,2515.76,0,0.058842,0,100.264,117.067,151.492,198.627,184.766,3,9529.27,0.268605,-613.379,394.998,-246.83,770.183,-635.192,381.563,-221.984,1.07535e+10,3,1
9848.34,0.295666,1,2488.2,0,0.0291348,0,97.4655,132.402,149.359,179.779,145.761,4,8536.35,0.279152,601.622,306.378,-104.048,683.113,452.453,540.2,-448.428,7.25912e+09,4,1
661.456,0.68341,1,2478.54,0,0.0322284,0,18.1485,18.6406,6.18298,14.4072,2.60177,0,588.492,0.701518,102.365,-208.585,238.861,333.228,312.691,704.893,299.28,1.83702e+09,5,1
156.914,0.424327,2,2358.3,0,0.0435587,0,4.07978,1.14444,7.10379,14.8001,1.67115,6,138.513,0.102226,105.832,198.213,-523.264,569.468,-99999,-99999,-99999,7.55707e+09,12,1
10695.5,0.271626,1,2485.7,0,0.0606315,0,118.789,130.636,108.418,158.359,127.444,1,9252.95,0.252879,-674.568,322.605,194.803,772.699,-654.405,319.928,193.188,5.57951e+09,6,1
10552.7,0.284589,1,2490.44,0,0.108275,0,97.1436,107.524,104.432,130.473,120.278,3,9174.75,0.264661,-586.095,-434.66,406.572,835.307,-563.643,-490.603,389.47,3.12464e+09,3,1
39776.7,0.274526,1,2552,1,0.0120907,0,797.531,877.408,486.818,596.104,584.264,3,34814.3,0.257845,231.531,-311.016,269.59,472.246,-99999,-99999,-99999,4.29923e+09,2,1
201.864,0.583876,2,2487.86,0,0.220775,0,3.13419,2.56799,3.54183,1.80935,4.82546,9,174.435,0.648723,-641.09,-299.651,-462.643,845.474,-99999,-99999,-99999,2.0487e+09,1,0
1663.59,0.65903,1,2453.12,0,0.0408493,0,17.3279,17.0492,35.0266,39.5499,28.7626,7,1468.39,0.486876,391.187,-296.512,-228.293,541.354,465.471,-575.974,-183.708,2.63629e+09,13,1
524.575,0.678455,1,2488.47,0,0.0308599,0,6.52008,3.35075,5.72811,7.19535,8.50437,0,491.284,0.672212,-668.303,61.3367,-56.1046,673.453,-690.143,97.7798,-129.138,2.48592e+10,6,1
58.2771,0.601766,1,2487.82,0,0.176395,0,0,0,1.31786,0,0,5,51.9713,0.656988,-737.897,149.328,-393.617,849.544,-99999,-99999,-99999,5.46297e+09,1,0
809.44,0.654143,1,2499.59,0,0.0249451,0,13.7597,7.12106,12.3046,6.33613,10.366,0,736.789,0.668977,497.409,-395.531,263.033,687.784,588.951,-573.709,87.2729,3.39544e+09,7,1
3843.12,0.52595,2,2407.11,0,0.0123238,0,67.157,53.7486,82.5601,78.8237,81.6541,5,3249.82,0.284368,138.939,15.9843,-106.208,175.612,-99999,-99999,-99999,6.9337e+09,25,1
329.035,0.666201,1,2480.24,0,0.0498842,0,2.50323,2.73328,3.23167,6.5721,6.38101,1,297.362,0.717015,263.978,-337.99,46.3257,431.356,247.275,-268.655,98.4469,5.24665e+08,4,1
551.566,0.657133,1,2492.72,0,0.0923668,0,2.50803,7.46234,4.86457,7.72867,1.43089,0,494.436,0.713677,368.002,688.093,118.39,789.249,361.539,671.329,114.617,9.66554e+09,2,1
265.975,0.547998,1,2393.73,0,0.0497555,0,0,0.287428,0.975618,8.54364,7.74417,16,237.199,0.398001,254.208,190.727,-156.324,354.169,299.582,178.602,-241.577,8.4369e+09,6,1
1416.93,0.664908,1,2490.43,0,0.0236877,0,8.42202,18.7165,14.6737,19.7054,20.6972,0,1266.31,0.655255,-75.5817,557.294,-5.21664,562.42,137.384,651.753,5.17555,5.3495e+09,12,1
11526.8,0.338089,1,2495.27,0,0.00912428,0,179.752,175.944,373.875,390.919,359.091,0,10134.7,0.314131,-31.7809,96.0129,-312.013,327.995,-41.8239,16.4581,-299.747,8.54142e+09,13,1
10779.5,0.297844,1,2506,0,0.049836,0,148.139,135.707,812.644,903.246,742.401,1,9359.37,0.263966,-21.3532,225.404,-731.516,765.754,-18.7698,219.922,-693.284,1.82448e+08,6,1
783.559,0.672233,1,2483.64,0,0.0999752,0,6.64288,9.28092,14.1792,24.1739,19.841,10,689.557,0.673311,-397.195,-357.948,-609.825,811.034,-413.714,-343.487,-634.856,1.15022e+10,5,1
115.909,0.647705,1,2489.3,0,0.0566825,0,1.91427,0.535066,1.59704,0,2.063,0,112.8,0.604996,-675.269,-84.1105,410.794,794.868,-625.983,-0.181313,437.805,2.01458e+10,3,1
286.38,0.666178,1,2444.21,0,0.0471677,0,7.2969,0.906097,5.88788,6.2834,6.01986,7,263.906,0.392611,-568.883,-347.149,-338.404,747.434,-525.943,-293.017,-462.722,1.71156e+10,6,1
10791.2,0.317126,1,2500,0,0.0168538,0,130.938,135.102,593.827,553.582,481.192,1,9383.63,0.303945,-35.2579,122.72,-549.832,564.463,-23.3431,152.278,-548.222,6.00305e+09,4,1
191.538,0.661538,1,2483.22,1,0.0761371,0,3.24537,2.99118,1.00422,0.978772,1.59858,0,186.603,0.659062,274.014,-554.659,451.889,766.117,249.978,-576.735,530.84,1.0767e+10,2,1
966.566,0.693847,1,2492.86,0,0.134532,0,12.1431,8.12335,16.5197,15.4444,5.66413,4,871.312,0.729285,-410.915,722.902,-21.8164,831.814,-421.865,708.271,-12.2086,3.90609e+09,5,1
11488.4,0.295246,1,2519.2,0,0.0179814,0,211.979,259.6,150.476,169.774,152.686,0,9947.29,0.27849,403.684,-276.54,342.895,597.505,380.288,-357.645,358.896,6.53844e+09,1,0
594.523,0.709495,1,2488.45,0,0.0905167,0,4.83836,9.23402,5.7087,9.88633,14.2857,6,575.914,0.703398,-436.793,686.476,-108.289,820.832,-424.974,653.959,-102.429,8.2053e+09,3,1
12101.8,0.334467,1,2510.16,0,0.0083214,0,169.696,168.09,320.771,401.818,323.747,15,10495.5,0.295678,35.6756,-100.749,-287.803,307.008,159.571,-343.655,-746.957,2.94838e+10,12,1
3250.23,0.420563,1,2382.51,0,0.0460324,0,44.65,39.1346,62.3075,68.3051,68.2177,10,2775.73,0.352133,380.903,397.496,-455.431,714.498,426.167,391.249,-479.025,1.83762e+10,9,1
68.7856,0.689646,1,2485.9,0,0.192352,0,0,0,2.04449,1.14377,1.55836,5,67.2576,0.677694,-771.343,206.948,-242.376,834.592,-754,227.605,-283.799,4.52082e+09,1,0
10779.1,0.291734,1,2502.22,0,0.0179194,0,121.789,175.897,143.561,168.603,164.187,0,9328.42,0.276039,-151.131,528.693,87.4108,556.774,-299.712,621.522,471.108,1.00192e+10,3,1
24202.7,0.275159,1,2538.55,0,0.0348185,0,275.315,309.695,314.596,428.253,366.777,1,21148.2,0.259629,-553.806,-297.055,-158.893,648.22,-554.239,-296.045,-247.028,2.0604e+10,3,1
16466.2,0.288873,1,2509.41,0,0.0242547,0,311.714,324.496,194.161,196.564,204.378,1,14393.2,0.27351,64.5328,-500.749,347.734,613.052,94.7957,-590.287,416.345,1.66904e+10,5,1
56.2818,0.584569,1,2483.55,0,0.0613324,0,5.3803,2.08414,0.592304,0,0,0,59.7165,0.5547,248.414,-100.655,533.093,596.682,-99999,-99999,-99999,1.9216e+09,2,1
11059.1,0.299338,1,2497.87,0,0.0108359,0,166.673,199.72,164.059,174.281,187.709,1,9413.75,0.275578,52.2421,425.968,12.0234,429.328,103.119,501.195,63.7436,4.26037e+10,5,1
810.04,0.715014,1,2485.04,0,0.0833133,0,10.0306,9.34004,6.13421,8.71793,8.60001,4,733.798,0.74883,-707.619,-218.696,332.149,811.712,-697.511,-222.42,320.482,6.75041e+09,3,1
59.1337,0.539697,1,2458.88,0,0.0527418,0,0,0.372595,0,0,1.27626,3,54.6263,0.543079,-363.169,459.862,-431.47,727.689,-99999,-99999,-99999,1.41178e+10,2,1
82.7075,0.589556,1,2491.22,0,0.122104,0,3.19423,0,4.35719,9.0198,5.32199,7,70.6948,0.71656,257.095,13.8465,-810.047,849.98,290.775,50.5017,-777.808,4.85942e+09,1,0
505.809,0.661396,1,2484.71,0,0.0978004,0,2.32135,7.16913,13.1753,7.52213,2.90303,2,472.304,0.676826,709.375,391.504,105.466,817.075,717.404,391.542,125.886,7.95809e+09,3,1
7551.5,0.216299,2,2442.01,0,0.0542078,0,85.1539,87.7322,109.774,154.382,110.076,5,4952.1,0.280909,-673.362,-188.553,195.997,726.212,-99999,-99999,-99999,1.40749e+09,12,1
800.644,0.676123,1,2493.86,1,0.0658468,0,10.2043,7.13865,8.17429,10.3737,14.6013,1,737.833,0.691515,-803.409,43.1401,-40.1974,805.57,-784.071,50.6674,-57.3398,2.80364e+10,5,1
11752.6,0.322869,1,2497.82,0,0.00688278,0,253.545,233.414,180.914,210.977,211.086,0,10211.9,0.3059,-161.068,141.789,57.9795,222.281,-233.809,202.286,152.449,1.97918e+10,10,1
43145.2,0.274066,1,2543.34,1,0.0132728,0,491.747,563.724,1529.57,1618.5,1593.43,28,37849.8,0.254776,209.132,-64.7237,-453.279,503.376,239.24,-65.1999,-503.241,8.83092e+08,3,1
423.042,0.447076,1,2394.39,0,0.0537089,0,8.45012,2.2628,1.97258,8.66117,6.69116,5,368.818,0.297709,-335.103,-331.149,-248.516,532.648,-511.602,-466.008,-467.044,2.77148e+10,8,1
18192.9,0.287774,1,2526.02,0,0.00992014,0,259.29,287.62,516.101,556.551,560.676,1,15820.3,0.267825,113.789,-185.265,-354.985,416.276,98.3465,-195.196,-351.032,3.00882e+10,7,1
71.2507,0.67815,1,2479.65,0,0.0615954,0,0,1.29873,1.57073,3.08309,1.39676,1,72.7668,0.668248,-226.891,-463.688,-289.943,592.076,-67.1139,-601.149,-571.542,1.29144e+10,2,1
15567.7,0.269884,1,2504.25,0,0.0119088,0,432.811,406.88,205.513,203.651,220.426,0,13368.1,0.250203,135.657,237.807,277.23,389.63,245.672,296.551,439.38,1.54888e+10,1,0
23308.8,0.279553,1,2525.7,0,0.0483358,0,311.032,355.139,323.506,343.716,277.09,2,20449.7,0.263554,-237.032,-645.543,129.824,699.832,-239.108,-675.349,111.258,1.79288e+10,2,1
1977.16,0.656667,1,2446,0,0.0169102,0,41.3669,21.6334,31.0848,23.5327,37.5128,6,1735.49,0.44255,-171.354,-145.851,-195.075,297.807,-176.882,66.0374,-113.31,1.77934e+10,17,1
1038.94,0.66178,2,2445.69,0,0.0203967,0,14.4174,10.0524,15.9092,14.3503,16.6469,0,929.153,0.348721,-167.88,-555.638,-1.3837,580.447,-99999,-99999,-99999,9.74075e+09,8,1
457.368,0.680073,1,2471.28,0,0.0549916,0,7.72887,3.07519,8.48452,2.35945,9.73892,0,425.361,0.682225,-589.109,31.8832,483.204,762.596,-580.806,27.9199,528.069,3.78224e+09,1,0
1589.6,0.677947,1,2477.56,0,0.0438063,0,22.1994,13.5875,20.8493,30.0747,19.3317,5,1410.95,0.68677,-555.441,-308.313,-146.503,651.947,-532.747,-532.871,-36.6224,1.56348e+10,10,1
29899.9,0.289325,1,2531.03,1,0.0197686,0,369.913,374.135,1010.62,1139.29,1283,35,26170.1,0.272773,-254.334,-120.264,-504.769,577.876,-238.652,-165.453,-534.731,4.92012e+09,6,1
