qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,nhit,lateNhit,nhit_5000,mblikelihoodE,timefitX,timefitY,timefitZ,m,n
111.68,0.715896,1,2470.08,0,0.0445055,0,3.12424,0.529527,1.71978,1.60319,0,0,105.78,0.74577,375.534,-359.933,468.902,700.319,388.673,-318.892,502.511,351536,75,23,73,105.992
190.541,0.642446,1,2394.84,0,0.0496489,0,4.34114,2.91246,1.21525,1.35914,0,5,169.395,0.667973,245.255,-468.136,-227.045,575.196,188.987,-514.647,-290.785,788912,108,45,107,168.637
181.883,0.627904,1,2431.25,0,0.103822,0,3.34582,0,0,1.74817,2.08818,1,163.599,0.656756,247.887,-602.491,239.407,694.089,218.984,-584.716,280.762,828352,98,42,97,160.306
181.139,0.609732,1,2439.59,0,0.0944196,0,0,1.81453,0,2.37361,0.547903,28,146.67,0.711076,-174.707,-617.259,-241.825,685.573,-220.969,-598.915,-174.247,1.11574e+06,99,35,97,146.192
130.048,0.629686,1,2402.67,0,0.0402662,0,1.10139,1.03263,0,1.66488,2.16218,11,126.514,0.423084,168.719,-520.816,-25.7904,548.07,194.189,-318.204,-232.362,187184,91,41,90,126.022
191.725,0.696543,1,2507.71,0,0.0616778,0,0.671631,1.72519,0.680437,1.66465,1.56465,15,185.835,0.732984,-95.8502,-525.672,10.6121,534.444,-67.521,-520.714,-93.1121,232640,117,39,116,184.396
184.651,0.696839,1,2497.4,0,0.056474,0,2.84402,2.92925,0,5.15216,1.46395,2,170.482,0.728685,185.896,-634.41,177.119,684.401,112.167,-630,198.687,92064,105,42,102,168.054
120.944,0.666287,1,2519.2,0,0.0529931,0,1.51434,0,0.827957,3.07558,1.22135,8,116.369,0.660891,52.4275,-662.174,13.2709,664.379,37.6179,-668.723,-72.3031,1.19491e+06,79,32,77,115.409
184.788,0.643189,1,2439.27,0,0.040568,0,3.29848,1.64155,5.44653,2.43675,1.27231,2,176.234,0.653599,-55.0861,-398.699,300.472,502.274,-124.916,-459.363,259.125,119040,118,51,115,177.868
194.836,0.731268,1,2508.98,0,0.0322719,0,0.239599,5.25016,1.04641,2.43257,2.49508,3,190.286,0.750884,317.562,-533.351,197.231,651.313,317.693,-537.079,173.033,948192,123,43,120,188.625
116.341,0.701279,1,2524.98,1,0.058002,0,0.965128,0.529474,1.66177,3.22376,0,3,114.041,0.735155,642.042,-165.896,-239.126,704.926,599.232,-83.5412,-214.401,81712,79,28,73,113.276
179.142,0.628304,1,2474.4,0,0.0508034,0,2.06767,0,11.5929,1.01378,5.15965,5,162.613,0.691086,576.412,-394.38,-146.941,713.707,650.335,-447.862,-201.183,239008,105,40,105,160.237
165.667,0.621427,1,2495.18,0,0.118649,0,2.82625,3.54944,2.96967,4.01328,0,0,144.978,0.68549,92.3064,-284.658,442.626,534.293,16.5793,-230.757,399.66,128736,100,38,98,147.889
193.049,0.723682,1,2486.82,2,0.0361026,0,2.74741,1.5123,0.959782,1.60873,2.56604,5,189.994,0.692856,154.575,-656.668,106.238,682.929,156.624,-601.356,41.0124,42768,111,44,104,187.384
184.607,0.692851,1,2402.81,0,0.0549491,0,5.5041,0,0.405719,9.77477,1.33279,0,164.031,0.752271,66.2716,-460.612,289.788,548.208,217.046,-507.96,236.662,150800,101,32,101,164.597
153.332,0.613946,1,2377.89,0,0.0276932,0,1.30943,1.31331,1.18569,0.550582,3.18592,2,135.904,0.101725,-51.9567,-576.72,207.616,615.15,-73.2026,-603.577,243.577,408672,106,47,105,136.024
193.24,0.607093,1,2492.54,0,0.090632,0,5.45994,2.03211,5.43715,6.87764,5.668,12,171.761,0.654197,270.465,-455.264,-130.188,545.312,402.709,-561.75,-195.571,924144,115,50,112,171.39
147.884,0.73317,1,2460.55,0,0.0452845,0,0.513918,0.895908,0,1.4815,3.40908,8,143.643,0.734066,-119.95,-646.803,218.423,693.145,-76.267,-668.647,248.692,402960,91,33,91,144.67
149.099,0.736289,1,2391.68,0,0.0310548,0,0,1.40373,3.24847,4.82668,1.1048,8,140.236,0.724211,399.527,-102.319,-418.003,587.212,431.749,-152.46,-377.154,56192,97,33,96,140.32
187.845,0.623716,1,2456.51,0,0.0908161,0,2.70662,1.02071,1.73811,3.04954,3.49285,2,162.473,0.709697,-87.8425,-668.742,-4.1771,674.499,-162.298,-705.765,39.5219,220144,101,41,100,162.588
128.385,0.705964,1,2550.38,0,0.0650347,0,0,2.6616,2.11751,1.30351,0,1,121.653,0.683627,371.184,-598.746,-126.926,715.81,396.842,-614.632,-175.74,565584,80,28,79,119.634
120.837,0.680553,1,2518.98,1,0.0713449,0,1.27855,0,0,0.216424,1.08242,9,116.005,0.674681,427.861,-320.87,-481.268,719.473,462.675,-359.002,-505.902,84496,77,29,77,114.053
164.715,0.615581,1,2452.82,0,0.0394238,0,3.04984,0,2.97521,3.38992,1.54222,0,157.012,0.614145,-205.607,-645.093,191.606,703.657,-332.596,-706.342,279.811,527440,107,52,104,157.481
164.538,0.619748,1,2541.92,0,0.0854677,0,0.956114,0.872021,1.29019,5.76657,0.239671,16,143.331,0.68351,646.143,-110.008,-180.018,679.713,639.829,-155.433,-295.848,289488,85,42,84,142.359
